method,output,ssim,lpips,e_ssim,l_c,l_s
ccstytr,000000417911__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.4531,0.3639,0.7682,1.1216,0.7559
ccstytr,000000417911__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.5779,0.7309,0.5818,1.8704,0.8552
ccstytr,000000417911__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.758,0.4417,0.8225,1.1354,0.9384
ccstytr,000000417911__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.6683,0.4873,0.6336,1.8032,1.0726
ccstytr,000000417911__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.6988,0.5344,0.7555,1.2712,0.7842
ccstytr,000000417911__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.5876,0.5171,0.552,2.2387,1.8105
ccstytr,000000417911__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.7301,0.5164,0.5893,1.5112,0.7939
ccstytr,000000417911__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.4961,0.4921,0.5737,1.9021,1.1466
ccstytr,000000417911__Minimalism__mario-schifano_untitled-1963.png,0.6111,0.681,0.568,1.3964,0.9079
ccstytr,000000417911__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.7216,0.433,0.3946,1.4397,0.7261
ccstytr,000000417911__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.4357,0.5495,0.3486,2.457,1.3737
ccstytr,000000417911__Pop_Art__peter-max_composition-red-green-1979.png,0.6599,0.4458,0.5721,2.3102,1.9793
ccstytr,000000417911__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.5989,0.5979,0.3784,1.9706,0.9725
ccstytr,000000417911__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.8452,0.2954,0.7554,1.1363,0.6025
ccstytr,000000417911__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.467,0.3747,0.7854,1.118,0.769
ccstytr,000000417911__Romanticism__gustave-dore_paradise-lost-4.png,0.526,0.3607,0.6117,1.2015,0.6526
ccstytr,000000417911__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.6481,0.5586,0.564,2.112,0.9176
ccstytr,000000417911__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.6677,0.58,0.6099,2.2345,1.4369
ccstytr,000000427034__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.8115,0.2908,0.8176,0.7171,0.9102
ccstytr,000000427034__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.738,0.372,0.7446,1.0045,0.8129
ccstytr,000000427034__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.5758,0.3866,0.6668,0.8554,0.6504
ccstytr,000000427034__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.5299,0.6266,0.4812,1.8019,1.0363
ccstytr,000000427034__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.7245,0.5826,0.7548,0.9844,0.5325
ccstytr,000000427034__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.7506,0.2921,0.6441,0.8747,0.8395
ccstytr,000000427034__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.7466,0.407,0.7153,0.952,0.5341
ccstytr,000000427034__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.7632,0.2697,0.715,1.0088,1.4978
ccstytr,000000427034__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.6682,0.4123,0.6297,1.203,0.6299
ccstytr,000000427034__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.6431,0.3632,0.5789,1.2,0.9908
ccstytr,000000427034__Minimalism__mario-schifano_untitled-1963.png,0.534,0.7296,0.5894,1.4986,1.1604
ccstytr,000000427034__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.4993,0.4896,0.4179,1.4595,0.6698
ccstytr,000000427034__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.4073,0.5106,0.2936,1.7982,1.0372
ccstytr,000000427034__Pop_Art__peter-max_composition-red-green-1979.png,0.5657,0.3852,0.6592,1.6991,1.4872
ccstytr,000000427034__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.5195,0.5011,0.3934,1.6036,1.2031
ccstytr,000000427034__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.7265,0.3764,0.662,1.0637,0.5531
ccstytr,000000427034__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.5906,0.355,0.6943,0.829,0.6247
ccstytr,000000427034__Romanticism__gustave-dore_paradise-lost-4.png,0.6284,0.4171,0.5322,1.0579,0.8539
ccstytr,000000427034__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.6829,0.3808,0.648,1.1927,0.8777
ccstytr,000000427034__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.5921,0.4319,0.5903,1.5686,0.9233
ccstytr,000000435003__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.7094,0.2704,0.643,1.0397,1.0828
ccstytr,000000435003__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.6766,0.3452,0.6799,1.1862,0.9022
ccstytr,000000435003__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.4794,0.3825,0.6205,1.1482,0.7187
ccstytr,000000435003__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.4338,0.6914,0.4017,2.246,0.9324
ccstytr,000000435003__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.6162,0.5398,0.5838,1.244,0.4921
ccstytr,000000435003__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.7562,0.2888,0.6922,1.083,1.1031
ccstytr,000000435003__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.6596,0.4373,0.6464,1.2217,0.7461
ccstytr,000000435003__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.7733,0.228,0.7302,0.9212,1.6957
ccstytr,000000435003__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.606,0.4213,0.5533,1.4385,0.75
ccstytr,000000435003__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.6958,0.3254,0.6543,1.2559,1.3641
ccstytr,000000435003__Minimalism__mario-schifano_untitled-1963.png,0.3738,0.8206,0.2546,1.8617,1.287
ccstytr,000000435003__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.5674,0.4054,0.5232,1.5589,0.7668
ccstytr,000000435003__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.505,0.4009,0.4583,1.7214,1.209
ccstytr,000000435003__Pop_Art__peter-max_composition-red-green-1979.png,0.4664,0.376,0.4372,1.632,1.6567
ccstytr,000000435003__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.5992,0.4592,0.5507,1.647,1.0781
ccstytr,000000435003__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.7018,0.3411,0.6658,1.269,0.6497
ccstytr,000000435003__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.4883,0.3804,0.6419,1.1378,0.7655
ccstytr,000000435003__Romanticism__gustave-dore_paradise-lost-4.png,0.6684,0.3013,0.6144,1.0994,1.071
ccstytr,000000435003__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.7224,0.3442,0.7051,1.2173,1.0789
ccstytr,000000435003__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.5795,0.4077,0.611,1.4679,0.9153
ccstytr,000000464251__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.6565,0.5379,0.833,1.1338,0.9391
ccstytr,000000464251__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.6524,0.6921,0.8005,1.3517,1.0475
ccstytr,000000464251__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.5629,0.3766,0.7485,1.0623,0.6206
ccstytr,000000464251__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.4487,0.8147,0.5379,2.0538,0.8585
ccstytr,000000464251__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.6121,0.4789,0.801,1.0125,0.5832
ccstytr,000000464251__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.6341,0.4985,0.6808,1.4038,0.8202
ccstytr,000000464251__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.6955,0.3639,0.7679,1.1288,0.5338
ccstytr,000000464251__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.6012,0.5563,0.6615,1.541,1.3807
ccstytr,000000464251__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.5931,0.4307,0.6951,1.3503,0.5506
ccstytr,000000464251__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.6132,0.5262,0.6722,1.4879,0.9453
ccstytr,000000464251__Minimalism__mario-schifano_untitled-1963.png,0.4001,0.4806,0.4952,1.6986,1.0952
ccstytr,000000464251__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.4374,0.7059,0.4472,1.7723,0.6257
ccstytr,000000464251__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.3429,0.7541,0.3196,2.1332,1.2225
ccstytr,000000464251__Pop_Art__peter-max_composition-red-green-1979.png,0.4276,0.5222,0.6222,1.7181,1.8656
ccstytr,000000464251__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.4437,0.6348,0.4303,1.923,0.9259
ccstytr,000000464251__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.608,0.4953,0.7254,1.3477,0.4214
ccstytr,000000464251__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.6045,0.2869,0.7896,0.8876,0.7344
ccstytr,000000464251__Romanticism__gustave-dore_paradise-lost-4.png,0.5688,0.6128,0.6229,1.4305,0.8863
ccstytr,000000464251__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.5969,0.6862,0.6687,1.5836,0.791
ccstytr,000000464251__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.4673,0.5667,0.6128,1.7579,1.075
ccstytr,000000464786__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.8229,0.3752,0.8371,1.3746,0.8518
ccstytr,000000464786__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.6631,0.571,0.5354,2.1751,1.0422
ccstytr,000000464786__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.5967,0.4804,0.662,1.6564,0.7061
ccstytr,000000464786__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.6016,0.713,0.5472,2.3092,0.6744
ccstytr,000000464786__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.8004,0.6225,0.7667,1.49,0.5803
ccstytr,000000464786__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.6481,0.4578,0.4146,2.0073,0.9292
ccstytr,000000464786__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.7553,0.4879,0.65,1.5648,0.5617
ccstytr,000000464786__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.5883,0.5314,0.4445,2.4993,1.8492
ccstytr,000000464786__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.7404,0.475,0.6274,1.7556,0.6396
ccstytr,000000464786__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.5086,0.5372,0.4351,2.2656,0.9154
ccstytr,000000464786__Minimalism__mario-schifano_untitled-1963.png,0.6053,0.7963,0.696,2.2676,1.3038
ccstytr,000000464786__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.4473,0.6093,0.2807,2.3328,0.514
ccstytr,000000464786__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.3401,0.6702,0.2227,2.8317,1.3718
ccstytr,000000464786__Pop_Art__peter-max_composition-red-green-1979.png,0.595,0.4458,0.645,2.2368,1.6491
ccstytr,000000464786__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.4201,0.6709,0.2374,2.7156,0.8887
ccstytr,000000464786__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.6477,0.5249,0.4562,2.1299,0.4935
ccstytr,000000464786__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.6123,0.4094,0.6679,1.4471,0.5944
ccstytr,000000464786__Romanticism__gustave-dore_paradise-lost-4.png,0.5019,0.5819,0.3795,2.088,0.893
ccstytr,000000464786__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.5655,0.6059,0.4021,2.5209,0.9877
ccstytr,000000464786__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.5529,0.577,0.4676,2.4036,1.3003
ccstytr,000000475387__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.5625,0.3435,0.5056,1.4529,1.3556
ccstytr,000000475387__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.5675,0.3053,0.6261,1.2436,0.9771
ccstytr,000000475387__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.3399,0.4692,0.5338,1.4562,0.9104
ccstytr,000000475387__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.3244,0.6849,0.3232,2.4684,1.0538
ccstytr,000000475387__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.4898,0.6562,0.474,1.5659,0.6788
ccstytr,000000475387__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.736,0.2747,0.7305,1.1927,1.4059
ccstytr,000000475387__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.5483,0.4797,0.5548,1.5588,0.8699
ccstytr,000000475387__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.7496,0.2246,0.733,1.026,1.7639
ccstytr,000000475387__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.4976,0.475,0.4501,1.7813,0.9243
ccstytr,000000475387__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.6448,0.3088,0.6725,1.3585,1.325
ccstytr,000000475387__Minimalism__mario-schifano_untitled-1963.png,0.2843,0.9374,0.1903,2.1893,1.3595
ccstytr,000000475387__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.6171,0.3807,0.5919,1.6947,0.8616
ccstytr,000000475387__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.6044,0.3864,0.526,1.8047,1.2291
ccstytr,000000475387__Pop_Art__peter-max_composition-red-green-1979.png,0.4212,0.4396,0.367,2.0059,1.7146
ccstytr,000000475387__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.6548,0.4333,0.6397,1.7059,1.1384
ccstytr,000000475387__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.69,0.3324,0.6596,1.2719,0.6524
ccstytr,000000475387__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.3514,0.457,0.5625,1.4247,0.8516
ccstytr,000000475387__Romanticism__gustave-dore_paradise-lost-4.png,0.577,0.3139,0.7014,1.2738,1.2487
ccstytr,000000475387__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.7016,0.2719,0.7445,1.126,1.3482
ccstytr,000000475387__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.563,0.4177,0.5555,1.7511,1.0835
ccstytr,000000484029__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.7414,0.3004,0.6918,1.2237,1.1236
ccstytr,000000484029__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.7073,0.3682,0.6857,1.2754,0.9491
ccstytr,000000484029__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.588,0.4883,0.5929,1.3812,0.7026
ccstytr,000000484029__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.4712,0.7105,0.4327,2.1979,0.9556
ccstytr,000000484029__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.6329,0.6086,0.6489,1.4619,0.6708
ccstytr,000000484029__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.7154,0.3427,0.6378,1.12,1.0709
ccstytr,000000484029__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.6301,0.5655,0.5892,1.537,0.6747
ccstytr,000000484029__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.8849,0.1394,0.9389,0.3841,2.8599
ccstytr,000000484029__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.5569,0.5532,0.5283,1.7696,0.7473
ccstytr,000000484029__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.6504,0.4346,0.5567,1.5813,1.0644
ccstytr,000000484029__Minimalism__mario-schifano_untitled-1963.png,0.4202,0.8728,0.5092,1.9435,1.1939
ccstytr,000000484029__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.4615,0.4654,0.4202,1.6903,0.7068
ccstytr,000000484029__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.4005,0.4781,0.3381,1.9036,1.0597
ccstytr,000000484029__Pop_Art__peter-max_composition-red-green-1979.png,0.4667,0.4164,0.6302,1.746,1.6344
ccstytr,000000484029__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.4888,0.5364,0.4224,1.7694,1.04
ccstytr,000000484029__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.6397,0.4009,0.6014,1.3331,0.5596
ccstytr,000000484029__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.5979,0.4767,0.6137,1.3076,0.7955
ccstytr,000000484029__Romanticism__gustave-dore_paradise-lost-4.png,0.6727,0.3752,0.551,1.2912,0.969
ccstytr,000000484029__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.6782,0.3653,0.6573,1.2233,0.9568
ccstytr,000000484029__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.5088,0.5075,0.5785,1.8209,1.034
ccstytr,000000485844__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.7481,0.3408,0.7641,1.2559,0.9099
ccstytr,000000485844__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.6721,0.3656,0.6584,1.5899,0.8574
ccstytr,000000485844__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.5497,0.506,0.6026,1.3096,0.6332
ccstytr,000000485844__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,0.4221,0.6619,0.3996,2.3812,1.1011
ccstytr,000000485844__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,0.626,0.7218,0.6832,1.4316,0.6516
ccstytr,000000485844__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,0.7354,0.3854,0.6724,1.3719,0.9211
ccstytr,000000485844__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,0.638,0.5988,0.6252,1.5552,0.6728
ccstytr,000000485844__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,0.7065,0.3726,0.6888,1.6119,1.2803
ccstytr,000000485844__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,0.568,0.5857,0.5229,1.8893,0.7934
ccstytr,000000485844__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,0.6681,0.453,0.5843,1.759,1.0216
ccstytr,000000485844__Minimalism__mario-schifano_untitled-1963.png,0.3887,0.9478,0.4624,1.8745,1.0131
ccstytr,000000485844__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,0.5085,0.4747,0.3827,1.7628,0.6719
ccstytr,000000485844__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,0.4346,0.5098,0.348,2.0936,1.19
ccstytr,000000485844__Pop_Art__peter-max_composition-red-green-1979.png,0.445,0.5247,0.5416,2.0884,1.4185
ccstytr,000000485844__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,0.5406,0.563,0.4178,1.8003,1.0673
ccstytr,000000485844__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,0.6759,0.4463,0.6278,1.4031,0.4867
ccstytr,000000485844__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,0.5603,0.5188,0.6286,1.3636,0.7139
ccstytr,000000485844__Romanticism__gustave-dore_paradise-lost-4.png,0.6885,0.3789,0.5605,1.2509,0.8694
ccstytr,000000485844__Symbolism__nicholas-roerich_language-of-forest-1922.png,0.6698,0.3905,0.6621,1.5765,0.9491
ccstytr,000000485844__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,0.4804,0.5758,0.4846,2.1386,1.2631
ccstytr,000000510329__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,0.7613,0.2907,0.7721,1.0881,1.0328
ccstytr,000000510329__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,0.7375,0.3401,0.7869,1.0722,1.0931
ccstytr,000000510329__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,0.5395,0.3691,0.7378,0.9984,0.6773
